created_at,transaction_id,store_id,user_id,original_amount,final_amount
2025-01-06 12:15:20,f1a48d09-2eda-423a-9a04-08eb0ceca9d9,8,1086329,75.0,75.0
2025-01-06 12:15:21,02a3438a-88dd-4449-9333-2151b76db23d,8,1159238,78.0,78.0
2025-01-06 12:17:11,7dc3f516-8e52-4a61-be61-4c7547836694,8,897053,81.0,81.0
2025-01-06 12:24:04,62830333-cbda-41d2-9d74-2bab79adc525,7,1159364,76.5,76.5
2025-01-06 12:30:08,df8ab102-e7e3-4a92-a69e-05d5173922b2,4,,76.5,76.5
2025-01-06 12:30:11,8737e683-c76e-415c-98dc-bde378596f43,5,1159472,81.0,81.0
2025-01-06 12:31:22,8987ee55-3346-415b-beda-6f1fc1e3eda1,4,78141,81.0,81.0
2025-01-06 12:32:49,9a035bd6-e676-4678-ad7f-b2b22ddaa056,10,1079110,85.5,85.5
2025-01-06 12:33:33,9b99c79e-8b4b-460d-9007-97d349747411,4,273138,80.0,80.0
2025-01-06 12:38:58,8a255639-8c53-4046-ad4c-0d829b5f3129,2,407264,79.5,79.5
2025-01-06 12:42:34,3d9524d9-0984-4160-8f4c-5d11606990b0,9,1159657,76.0,76.0
2025-01-06 12:43:42,639e5a24-d155-4fbd-9d07-8577a6bf7744,3,465968,75.0,75.0
2025-01-06 12:44:20,df15b0c4-7a49-4d36-9688-e2877b8a696a,8,1159686,75.0,75.0
2025-01-06 12:46:22,0a24e7ec-978a-4243-8f6b-3eae26e67a20,1,1159715,78.0,78.0
2025-01-06 12:50:06,b59b7cd8-1ba7-48e5-b356-de51fbfd4e88,6,988882,75.0,75.0
2025-01-06 12:51:00,1eeffbeb-af57-480f-a37d-b81ae975c7ac,1,958676,79.5,79.5
2025-01-06 12:51:04,ec86db97-faca-4730-aad4-f52b7b7d60c4,1,176765,75.0,75.0
2025-01-06 12:52:09,fd303266-3b5c-4240-8277-7f5a49b226c5,9,333552,77.0,77.0
2025-01-06 12:53:05,b6d8a89f-b810-4a7c-ba65-0df97154b9dc,1,926099,77.5,77.5
2025-01-06 12:53:36,d3cf793c-01cd-41e5-895a-4f573b94be58,7,43887,77.0,77.0
2025-01-06 12:55:58,2c64eaed-8373-4dec-954a-83dae7cc1bae,5,1117747,75.0,75.0
2025-01-06 12:56:12,81c10b69-d157-4f09-9e66-316574169037,5,989145,79.0,79.0
2025-01-06 12:56:47,e287b912-1314-4bee-8eea-73ea3e72ae1b,3,903610,78.0,78.0
2025-01-06 12:57:10,26c67ad5-b3c9-4fb1-8f9e-36f8d2d04167,6,1149426,78.0,78.0
2025-01-06 12:58:07,fbf3bcaa-e1c9-4d13-8148-c2df80e6eb50,6,366529,84.0,84.0
2025-01-06 12:58:12,b1893c38-4492-41c4-82f4-1d35a7c28735,8,1102918,78.0,78.0
2025-01-06 13:00:38,3ef62561-dc82-47d4-afa6-cf48266488d8,6,1159938,81.0,81.0
2025-01-06 13:01:54,4074b6bb-1a34-4da3-8fd7-590e4aa4a22d,9,185532,77.0,77.0
2025-01-06 13:02:59,29be943f-15a8-4428-a04b-875f71db20dd,9,760437,79.5,79.5
2025-01-06 13:03:41,7e5f7b66-8256-4d06-b43a-9358519a948a,5,1159993,82.5,82.5
2025-01-06 13:04:17,cfd86320-29e4-4bfb-8c6f-434b9d3220dc,8,1160007,78.0,78.0
2025-01-06 13:05:45,8f8596ca-7747-4cbf-ab68-49b46495558f,7,636349,84.0,84.0
2025-01-06 13:10:45,6805d247-a8d8-43f5-a6c9-73dc76858b73,10,782753,75.5,75.5
2025-01-06 13:11:49,af874fd7-4190-4d67-bcea-7fb5543c53c2,3,530434,84.0,84.0
2025-01-06 13:15:03,b4eb1003-892d-4a03-9ae5-f2a0945d40c2,6,1018102,78.0,78.0
2025-01-06 13:16:19,a1aaa42d-fed6-4706-975e-1b72e49a8f67,10,125169,78.0,78.0
2025-01-06 13:19:08,b3d34ca7-b0eb-487d-aa5e-108b3da19084,7,3989,85.5,85.5
2025-01-06 13:21:30,6abaf831-4fca-469d-aebd-c306b394b378,10,1160259,76.5,76.5
2025-01-06 13:22:03,1416db86-25b6-4c1c-b3e9-19baeeb1469b,10,1160265,78.0,78.0
2025-01-06 13:22:15,0dbe4875-f6c4-4376-9212-5aaca14bc032,9,1160271,75.0,75.0
2025-01-06 13:24:19,83068d32-523a-4150-8d47-a6b2602e974a,6,1160311,75.0,75.0
2025-01-06 13:27:14,7067efd5-3e14-43cc-95f9-fcd40bc52ef6,2,461637,81.0,81.0
2025-01-06 13:27:16,b1a86e31-8478-43f8-b69f-0625ba4066cd,3,216064,84.0,84.0
2025-01-06 13:28:36,63ad57b4-b566-48b1-8a15-993f310ecd0e,8,160546,76.5,76.5
2025-01-06 13:30:37,da71b2c0-87f9-47ea-b433-b09681d56b0e,5,1160395,78.0,78.0
2025-01-06 13:30:43,34b903f4-06ee-4d92-a637-a310316c5840,1,228743,75.0,75.0
2025-01-06 13:32:20,54b0a79b-fd1b-49a0-8609-bb19aa3b02a1,5,484263,85.5,85.5
2025-01-06 13:34:25,2234d58d-b0b3-433e-9357-43a2da076257,9,973683,78.0,78.0
2025-01-06 13:36:44,910a4831-3cfd-4aed-b400-2beeca4d2f5e,8,17004,81.0,81.0
2025-01-06 13:37:52,a8fbfa3e-86d8-4e4a-b13b-0595516be3f0,8,1160499,75.0,75.0
2025-01-06 13:40:00,f8616d17-7481-4a08-9631-aa542d47a6b9,2,648993,77.0,77.0
2025-01-06 13:42:04,e7c067ac-66db-4fb8-9608-100d61d89a0e,4,319563,85.5,85.5
2025-01-06 13:43:35,7237a5f0-9ffd-4f5f-82f4-d856e4b058e3,7,1160589,77.5,77.5
2025-01-06 13:46:37,bbc26169-7b6b-4a2e-a20e-851cb6829073,1,952793,84.0,84.0
2025-01-06 13:48:46,3eba0f7a-0e37-42b3-aaff-112209dfcc57,4,850912,75.5,75.5
2025-01-06 13:52:15,3eb510e2-b6ef-41ee-984a-141205f1c882,3,565277,78.0,78.0
2025-01-06 13:54:20,666c83ef-d3ca-4439-81a7-6f4ebac25793,1,386930,78.5,78.5
2025-01-06 13:58:51,3b8ecc99-8da0-4e14-bfde-fbb33db95894,6,143624,81.0,81.0
2025-01-06 14:01:04,1ca0058e-612d-4303-b621-53b197e80cfe,4,1160826,76.5,76.5
2025-01-06 14:01:23,1f5cadfa-49a2-4cdf-ad30-c22fc69abae8,2,1160830,81.0,81.0
2025-01-06 14:01:55,c3554861-10de-4b3b-8a32-ac085798f558,9,962578,77.0,77.0
2025-01-06 14:04:14,06420405-c7f4-4906-a19f-e9b2c8a73d84,9,,77.0,77.0
2025-01-06 14:06:16,80ca6e0b-32fe-44c1-a6cf-947a255e3abb,3,1160893,81.0,81.0
2025-01-06 14:06:36,2fc10f4f-95a1-40b0-a1b4-bdf8fe4963c3,3,770906,75.5,75.5
2025-01-06 14:07:55,c2803188-8604-49f5-a432-5d4bd956160f,4,1160917,84.0,84.0
2025-01-06 14:12:20,4bd57d08-2041-48cc-9c74-a7b9a4a4de29,8,478828,81.0,81.0
2025-01-06 14:18:19,ea2de88b-e82b-4f2b-839e-9c4438cc517f,3,687417,75.5,75.5
2025-01-06 14:18:50,0b619ac2-b0c1-4705-a427-56751d97913c,10,1161040,84.0,84.0
2025-01-06 14:33:55,bbe8a48c-b6a4-4562-907f-505cc6361061,3,1146417,79.5,79.5
2025-01-06 14:36:05,b703d0bf-eb82-4a29-b995-899e4ae5af87,10,1161238,76.5,76.5
2025-01-06 14:36:58,9ed98b9f-6e9c-492b-8e62-ddc15da0dd38,9,1150267,75.0,75.0
2025-01-06 14:37:32,45656af3-a531-4736-8dc4-a97efdbdec07,5,1112198,81.0,81.0
2025-01-06 14:37:51,38b6e8ff-faed-4a0d-88be-058595110f52,7,1045756,75.0,75.0
2025-01-06 14:38:14,54a185dd-e398-4276-a94c-d6f32e04e2bd,8,389809,75.0,75.0
2025-01-06 14:43:20,b1c00c89-821e-4d3c-aa71-040807c2786a,10,967413,80.0,80.0
2025-01-06 14:46:11,3ee81b00-1a17-403c-aded-760ca76b02e4,5,990209,75.0,75.0
2025-01-06 14:52:57,0fc40f67-f374-41d8-9460-62f5f87a72f5,4,400803,78.0,78.0
2025-01-06 14:54:27,28745f4f-430c-4c90-a228-5ea56f81999a,4,703604,77.0,77.0
2025-01-06 14:56:02,a36bd546-9ecc-4255-8bee-5a25a8dc0470,8,1161455,81.0,81.0
2025-01-06 14:56:58,7beafe0d-f6dd-4cf6-b431-a5f6d458742d,9,22514,78.0,78.0
2025-01-06 14:57:22,a57e3fd4-8c85-4441-b15d-e83b261b907b,8,520340,75.0,75.0
2025-01-06 14:58:49,a58b12f7-f810-43fd-b9ec-ba9a4391119b,3,476597,75.0,75.0
2025-01-06 14:59:03,78776e82-bf18-4273-a62c-0ac7dd9c3e7d,3,741365,76.0,76.0
2025-01-06 15:03:51,d000f4b8-7b7f-47ec-8d24-46ed24952ef8,7,415571,81.0,81.0
2025-01-06 15:05:31,e6d2e4ec-8aa4-453c-8d61-b668247cd9cd,9,969862,81.0,81.0
2025-01-06 15:12:12,03b4535b-151a-40c9-9071-bc7d73e92e3f,6,1055717,77.0,77.0
2025-01-06 15:12:25,eddfa28b-eb13-4612-84f7-d49eb5249b03,1,1161580,81.0,81.0
2025-01-06 15:18:42,3c113cef-80e3-493c-b7b5-2c41fcfdb65c,10,573535,84.0,84.0
2025-01-06 15:25:05,1c7abeb7-863f-44e9-8081-3afaa414c9bb,1,146496,77.5,77.5
2025-01-06 15:26:27,f464c891-612a-444c-945b-f7797dc36314,3,856948,78.0,78.0
2025-01-06 15:42:13,69492dc2-331e-4029-a7bb-953ea63102c5,3,1161824,82.5,82.5
2025-01-06 15:48:55,83ef55c8-87bb-453d-bf2f-0f84105da3f6,3,1161884,75.5,75.5
2025-01-06 15:49:15,fb86e716-9ffb-4aec-9253-f1c29ddc54a0,6,205000,76.5,76.5
2025-01-06 15:50:29,b9a92ba4-1e1b-4b4e-ac21-1a3f4a9360fa,7,845812,79.5,79.5
2025-01-06 15:54:03,36a1f2f2-1161-4f6d-a433-2cb390b0df68,3,1161928,75.0,75.0
2025-01-06 15:55:09,523f1f00-591a-4b06-9e55-e835eeb1c934,9,1161936,81.0,81.0
2025-01-06 16:24:42,b0f9c0c9-cb61-40e6-ade8-0d0274af265d,5,516253,75.0,75.0
2025-01-06 16:26:41,6083ede6-c784-4c8d-ba0d-6c18c17844ee,3,1162082,79.5,79.5
2025-01-06 16:26:57,010cd43a-e6cd-4d12-a850-e7e6ca663172,10,493783,82.5,82.5
2025-01-06 16:30:26,bc109fe0-8a41-4dba-a83c-d3550c1c5b05,3,170212,78.0,78.0
2025-01-06 16:31:59,36a32bc2-6f43-456c-aeb3-ee30258a2783,7,821569,90.0,90.0
2025-01-06 16:37:18,43d7e715-205c-4877-8aac-d03744934477,6,1162125,78.0,78.0
2025-01-06 16:38:25,8ac4311d-ebcb-456d-9e37-f5c59dfbb717,9,1162131,79.5,79.5
2025-01-06 16:43:10,b789f193-9927-4082-812e-c735fa46aa4c,3,1015737,81.0,81.0
2025-01-06 16:44:47,af7605a1-a932-4e36-b97f-ac3e0ad03f9d,9,1162151,75.0,75.0
2025-01-06 16:49:13,2cd0c252-bcd5-4b80-8de8-2caf10cac571,7,206264,77.0,77.0
2025-01-06 16:50:32,89f1e8ca-de65-4a90-9ee2-b37e29cd8491,1,398619,79.0,79.0
2025-01-06 17:02:10,1493dcdb-9ab3-42ad-885f-e58d5198ec63,7,953587,84.0,84.0
2025-01-06 17:04:20,ae85c34f-5777-471c-a545-44b12f998af2,6,1162230,78.0,78.0
2025-01-06 17:22:25,be1f4b5c-6d6d-4c31-8260-5b0e17347230,1,4592,76.5,76.5
2025-01-06 17:34:18,e5d21a03-b631-474c-8339-69fa0f721464,2,541287,84.0,84.0
2025-01-06 17:39:28,be99d4ea-dae1-43f1-9a46-3242b4672a4f,3,1162311,77.5,77.5
2025-01-06 18:31:48,980484c0-69e2-48b0-836c-ae8e97906464,7,1162398,75.0,75.0
2025-01-06 19:26:09,f3176c1c-71f7-4075-a737-5107b99b9c97,1,878777,82.5,82.5
2025-01-07 07:01:31,dae0affd-c341-456e-9087-5eafa018600c,10,549973,78.0,78.0
2025-01-07 07:03:19,49a435c9-29ab-4a1f-a3ba-4ee81e8131fe,7,1162459,78.0,78.0
2025-01-07 07:18:45,5ae71f36-331f-49ca-9c02-f5871812cd84,1,1008899,75.5,75.5
2025-01-07 07:37:40,b711f08d-e27a-448f-b599-cf90d4444c43,5,986382,81.0,81.0
2025-01-07 07:45:42,b8defc2a-6c99-4bdc-bba2-9712d47a7075,10,908175,77.0,77.0
2025-01-07 08:03:40,59331ee8-98a5-4ebb-857d-947c4f353d0a,9,727127,76.5,76.5
2025-01-07 08:04:40,a48c7ee8-40d4-4e23-a7e6-97de8c637af9,2,1162608,76.0,76.0
2025-01-07 08:08:24,34ebc643-f43d-4069-a305-b7a56a01cc78,9,1162625,76.5,76.5
2025-01-07 08:16:18,c5a5b06e-125b-48a6-84dc-49a569796e32,3,1162662,76.0,76.0
2025-01-07 08:25:39,452834fe-6c58-454d-ab33-87dee1175811,4,1148705,77.0,77.0
2025-01-07 08:28:16,0df563e3-9e31-4e55-8fbc-bd4560c5135b,4,399937,85.5,85.5
2025-01-07 08:28:17,cd6f424d-dfe3-4c7a-8ff6-02101e14d7b5,9,1149410,79.5,79.5
2025-01-07 08:31:53,a3f3c118-429e-4d70-8e7e-642e7dc0bc2f,7,157444,78.0,78.0
2025-01-07 08:39:28,697d0be7-b75e-40fc-910e-c78fe282dc0f,6,764319,81.0,81.0
2025-01-07 08:51:25,26007e71-37bb-4fe8-b9d4-24583880852e,7,49797,75.0,75.0
2025-01-07 08:54:03,32d93f08-999a-4f1a-9168-df4156c0c5b8,3,562511,76.5,76.5
2025-01-07 08:58:19,b544f4ac-5e09-46c6-bfe0-d35247b009f5,6,1162831,76.5,76.5
2025-01-07 09:01:42,e1625164-e916-46a6-90ea-bdcb6449caf4,3,1162848,76.5,76.5
2025-01-07 09:03:52,e0fd4024-00a1-4a16-9efa-45a68a45b59e,3,337987,77.0,77.0
2025-01-07 09:08:23,d94c23a0-c8fe-4279-9b36-70604ca86cb3,9,147282,75.0,75.0
2025-01-07 09:09:21,1a38a6c9-f848-4828-acad-af8e6967a6c1,9,911987,78.0,78.0
2025-01-07 09:09:29,fc0bc840-c778-43a6-80a2-442d984e45bd,8,534421,81.0,81.0
2025-01-07 09:24:18,29ee4f71-9393-4f27-a27e-22a8d50df39e,8,474778,75.0,75.0
2025-01-07 09:25:11,4a79ccd1-7784-4296-a919-e79285666c75,2,346493,78.0,78.0
2025-01-07 09:35:33,35a8befd-aa91-4d81-96b1-3f0855f8c7d5,3,1131572,76.5,76.5
2025-01-07 09:38:53,b2033120-3244-433f-994f-10f5e0833ac4,6,847878,76.0,76.0
2025-01-07 09:40:24,a4e29dbc-2211-46ec-a192-ded71ee3a940,10,1163116,76.5,76.5
2025-01-07 09:41:38,bb8addbe-7996-40ea-a5db-4cff77cc3276,1,165143,79.5,79.5
2025-01-07 09:42:47,1c2d0bda-0c16-4239-b3f3-7c60bce63d5e,4,1163134,81.0,81.0
2025-01-07 09:53:57,74cfe198-b4d1-4d61-94b3-060951d7601e,5,635024,84.0,84.0
2025-01-07 09:55:02,fe9dad03-1d4d-4c82-bfae-733b50ac438f,7,564624,77.0,77.0
2025-01-07 10:03:33,a6e34b80-ea06-4cd8-8b33-f91efc7dee8b,9,788330,77.0,77.0
2025-01-07 10:05:09,454fb038-6800-4e6a-835c-aa28c94336d0,6,1163300,78.0,78.0
2025-01-07 10:05:51,4fb03244-179d-40e7-8df2-b2a4cf624388,8,97129,78.0,78.0
2025-01-07 10:07:07,0b95e682-11bb-47fb-af23-0bd8df23f738,3,367553,82.5,82.5
2025-01-07 10:10:44,feeff293-2212-4d50-8d1a-11f410217055,8,112794,81.0,81.0
2025-01-07 10:12:18,0c412310-7910-4ffd-87d0-ca6388f1284a,3,1161112,75.0,75.0
2025-01-07 10:25:17,f21c4566-cf61-4b22-bb1a-71323eda8b0d,1,984206,76.5,76.5
2025-01-07 10:25:18,1916d574-82d4-4e8a-be0c-c9f0e22e9232,6,1163511,75.0,75.0
2025-01-07 10:25:23,439492bb-7461-4f1c-98e7-7599fc90bd38,10,1163513,85.5,85.5
2025-01-07 10:28:02,7dd8488b-ee1b-4702-94ae-7426a3ef7208,9,1163542,84.0,84.0
2025-01-07 10:34:03,9f6cb2ab-a576-40ed-bde1-64a8bc249caf,7,1163609,75.0,75.0
2025-01-07 10:35:00,bd1a0efd-cb5e-46e1-adad-f7990204c6f0,1,510862,75.5,75.5
2025-01-07 10:40:09,dc76c42f-228f-45c9-85d4-744a51ed98de,6,1163698,79.5,79.5
2025-01-07 10:40:24,bc110ae0-aee8-478f-92ec-d2483cbeb890,10,1163701,82.5,82.5
2025-01-07 10:41:09,c9f21438-6621-419f-90e0-06f4aa3836f8,9,1088257,75.5,75.5
2025-01-07 10:43:54,132bbdff-7dda-4939-935c-a21356d0bca5,6,302574,75.5,75.5
2025-01-07 10:46:47,474fa704-3f2f-4b74-ab87-14a2f23b2d45,1,182026,76.5,76.5
2025-01-07 10:53:15,a23584a1-c951-44e8-b89a-2d40af7570b3,9,384815,76.0,76.0
2025-01-07 10:54:36,0170288e-e35e-4c57-8322-e1eaf4278eda,7,736659,75.0,75.0
2025-01-07 10:55:27,715a1266-704e-4274-b878-758225d886e8,10,797613,75.0,75.0
2025-01-07 10:59:48,bcf0cddc-4847-406a-9123-41ff4aba76df,8,1163912,81.0,81.0
2025-01-07 10:59:53,22630166-fb31-4a24-8e35-60f667b7e315,6,718552,75.0,75.0
2025-01-07 11:07:50,f0db5e0c-2333-4b30-9c0f-ee480f671b50,1,288105,78.0,78.0
2025-01-07 11:08:40,cbab69bc-61e0-4a58-b73f-4e2ffdce1ba6,10,1164039,78.0,78.0
2025-01-07 11:10:43,8eb08a46-0add-487e-97ff-81c5aac3b1cb,1,572574,78.0,78.0
2025-01-07 11:12:28,10ec5715-ef71-4abf-bfd5-5b56171f5165,3,451578,79.5,79.5
2025-01-07 11:15:30,6d1b32ed-b413-46a0-9fda-3fb8df806044,9,825029,76.5,76.5
2025-01-07 11:16:43,cb8c458a-2a8a-4bdc-b3fa-5edf7e511715,8,459688,77.0,77.0
2025-01-07 11:17:49,336d816c-0153-4f7f-8697-06f808d4e5a9,3,1164191,78.0,78.0
2025-01-07 11:19:40,9b091387-8d40-4f8b-9440-006a99f9e1e2,3,1019020,75.0,75.0
2025-01-07 11:25:11,2003659a-0d51-4cb0-8884-82b82dc5fa54,2,348067,75.0,75.0
2025-01-07 11:26:23,1d3405ce-c069-415f-9228-f58f3f736edb,5,854869,81.0,81.0
2025-01-07 11:26:38,9468d486-b0b3-4c55-b46d-73497cc314e1,8,,78.5,78.5
2025-01-07 11:28:20,18118fcf-7c73-412e-a069-b93f5082dc84,1,870568,75.0,75.0
2025-01-07 11:28:41,7b31947a-67d3-4c08-95bb-3aa0722f8413,3,1164345,82.5,82.5
2025-01-07 11:28:47,10cbefed-97e7-4603-b11b-e2cc9c20a1f9,8,6474,78.0,78.0
2025-01-07 11:29:54,7d0ce43f-4de4-49a7-be2d-1493ae28220b,3,,75.0,75.0
2025-01-07 11:32:52,dfd60ef2-00af-4831-b846-5b8d97a9191e,4,1164395,75.0,75.0
2025-01-07 11:34:14,3c3599ad-29af-45b8-91bc-e93df01b1799,2,299862,79.5,79.5
2025-01-07 11:34:50,e5395ef0-966f-41de-87fb-e2d5a6d9cb75,2,1164436,76.5,76.5
2025-01-07 11:36:53,c0b4c282-a943-4b0e-b6ae-23708d574e49,1,1164460,84.0,84.0
2025-01-07 11:42:04,baa3a1fb-f769-430e-84c1-e974e6303936,10,325900,77.5,77.5
2025-01-07 11:42:42,9dea2b51-367a-4b82-826e-5bfe185c3770,10,306825,88.5,88.5
2025-01-07 11:45:15,2e7b6193-79a3-4469-837a-4e98649e8421,3,,87.0,87.0
2025-01-07 11:46:03,c711338a-749b-46c3-a963-8370747f0369,9,773073,87.0,87.0
2025-01-07 11:48:52,b9528630-27cc-447c-a20f-34ccd0d8707a,5,906950,75.0,75.0
2025-01-07 11:51:11,5c9c4657-57f9-4585-905b-6baa36e1e41c,1,608749,75.0,75.0
2025-01-07 11:53:08,e39ef5a3-8b84-4e26-9680-2a4d4c42794a,9,58841,75.0,75.0
2025-01-07 12:00:16,ebae359c-f491-41be-9707-25b9f8abfb01,3,1164788,75.0,75.0
2025-01-07 12:01:58,94316810-e283-4a28-a52f-c7ae86c2eed9,4,1164820,76.5,76.5
2025-01-07 12:02:11,ed3193bd-74b4-448f-a4b9-3493ab6420ed,8,1017634,76.5,76.5
2025-01-07 12:02:21,ab5d7948-34dc-4deb-a6ea-42c61ef90c0c,6,242751,78.0,78.0
2025-01-07 12:04:04,3a73777f-4ab7-486c-9f1d-b74a9f3986a1,9,533410,76.5,76.5
2025-01-07 12:04:17,6d3fce5e-dc18-4c31-abd4-551f053cb618,2,1045850,76.0,76.0
2025-01-07 12:06:54,c04a9bc6-2c80-4dc6-8517-09c18187848d,1,856138,80.0,80.0
2025-01-07 12:07:03,b27f1ca2-7ce5-43f5-8028-e9b53fc4054a,2,909111,78.0,78.0
2025-01-07 12:12:11,ed83c670-1d86-4ce3-8cb0-6f19e2d4874a,2,958586,76.5,76.5
2025-01-07 12:13:04,63d81911-9165-4523-ae88-b03fc239ff3f,9,688578,82.5,82.5
2025-01-07 12:19:13,38ecced8-32ba-4b76-b80c-4e7d2fa925f7,1,1033213,82.5,82.5
2025-01-07 12:22:05,6eea9516-3772-43c5-82a3-01b1c8277087,9,311006,82.5,82.5
2025-01-07 12:22:42,90f5569e-c44c-4113-8413-71a451e07fd7,6,98025,75.0,75.0
2025-01-07 12:23:34,daaa98d9-9e84-48b7-9bd2-4a20db7175ce,10,971067,82.5,82.5
2025-01-07 12:29:01,39438a4b-95a6-4f4d-8d6c-ec0f9f082efb,3,1081364,82.5,82.5
2025-01-07 12:30:52,058d4af9-91a7-4b36-99d9-9de1dca5ceaa,1,419982,75.0,75.0
2025-01-07 12:31:08,dbfbebaf-28f6-43b9-82f9-3ba85df75525,5,441430,75.0,75.0
2025-01-07 12:37:38,5774f1ed-6cd8-455a-91b3-c33edb6ed24e,8,432908,75.0,75.0
2025-01-07 12:38:28,86122bef-abe1-4ab7-9137-055f9e088cf1,9,227649,85.5,85.5
2025-01-07 12:38:35,823cbd93-260f-4982-a30e-58447d81afcc,8,1165376,75.0,75.0
2025-01-07 12:39:36,f560fdfe-e083-4d2b-87fd-9e7758eb25b9,6,747772,84.0,84.0
2025-01-07 12:41:05,38ed41f0-3606-4d5b-a25a-7edfff961b60,5,1049667,80.0,80.0
2025-01-07 12:48:40,768442cb-9e3e-4e6f-9b93-d0e9f191fd72,7,351007,76.5,76.5
2025-01-07 12:49:28,139c71d8-79e2-4e46-8da4-f675dd3ce1f9,3,1165525,75.0,75.0
2025-01-07 12:55:42,8e262b95-7f14-411c-9646-38b4cf01a665,6,1047364,79.5,79.5
2025-01-07 12:55:48,12b2d1ce-0757-452e-8e11-1e094c860474,7,451355,76.0,76.0
2025-01-07 12:57:13,aeca700e-6d23-4e18-aa73-c18a246e01d3,5,642283,85.5,85.5
2025-01-07 13:03:20,764355e3-5f49-4466-b09d-a7c0c35f6f8e,8,406029,78.0,78.0
2025-01-07 13:04:22,9795c792-8fa1-4d43-a2b2-89955858eef2,6,1165750,76.5,76.5
2025-01-07 13:05:17,8149f840-6fb5-4f85-9836-936a42ea0ce5,6,621330,84.0,84.0
2025-01-07 13:05:46,de4d8402-06d7-4728-a085-50a2f4cc193a,7,48598,88.5,88.5
2025-01-07 13:06:34,d3960030-1b03-4c6f-a08f-3ad7b86dd276,8,1165791,76.0,76.0
2025-01-07 13:06:46,2f45f9f2-f8d1-4bfe-a96e-355de57fcad6,10,821301,76.0,76.0
2025-01-07 13:07:40,65a30030-dfa1-40ee-8347-3600059ebb8c,7,887939,81.0,81.0
2025-01-07 13:10:52,5821d02a-9df1-4d6f-852d-4904f89c978d,9,1165857,82.5,82.5
2025-01-07 13:10:54,33dcab4d-6f97-4581-970b-5e0fa0f63bd4,10,497177,77.5,77.5
2025-01-07 13:11:33,d1fb2cac-1faa-41fc-a197-4d2440b653cb,9,534884,77.0,77.0
2025-01-07 13:12:41,23e05024-3de2-4e96-af58-607ed1f34b6f,6,1165877,81.0,81.0
2025-01-07 13:12:56,a28ae5e3-479f-4437-882a-8e38864fc7fe,9,526139,81.0,81.0
2025-01-07 13:13:12,b2a27bb6-5788-4784-8a09-7cac17761890,9,1165885,81.0,81.0
2025-01-07 13:15:00,f5d93b0d-3f3b-44c2-bea0-d153f912f382,9,,76.5,76.5
2025-01-07 13:17:07,3e23eda9-9461-4b0b-86ad-d535653d3507,7,110266,75.0,75.0
2025-01-07 13:20:09,5588eceb-da0b-4506-a845-9cd01385bd99,3,1020234,75.5,75.5
2025-01-07 13:20:15,1f8aeb8f-a965-4ff4-abd7-c7f483ed5ca7,3,,75.5,75.5
2025-01-07 13:20:57,53f43e4d-877e-4d15-9438-726df57f4cdf,9,462506,75.0,75.0
2025-01-07 13:21:11,e0acbe1b-480e-48d1-9f2e-77c98fbac642,3,1166016,84.0,84.0
2025-01-07 13:23:15,8ebb39f0-7c94-408f-ace7-89e0fafb03d7,5,1129119,75.0,75.0
2025-01-07 13:26:01,4e7230a5-bac7-4a1b-8839-7d8b41f18938,10,1166077,78.0,78.0
2025-01-07 13:26:20,2d07dd21-23f5-46ea-a4c4-942252b6ace8,7,,75.0,75.0
2025-01-07 13:27:11,cd35c75f-5eef-494a-9cfc-6619ad455280,8,1014909,84.0,84.0
2025-01-07 13:31:55,7449881e-efd3-4a2c-84cd-e055d9ffab45,2,1166151,76.5,76.5
2025-01-07 13:33:17,c03a04e5-8dde-4ad4-b3a2-9223995b5a0c,5,1166164,85.5,85.5
2025-01-07 13:33:45,3e7ed629-84b5-4373-9640-cbc3eee538b5,10,525840,76.5,76.5
2025-01-07 13:35:29,4166d392-acb7-4ac1-a2e8-6073a704b63a,4,731742,82.5,82.5
2025-01-07 13:37:06,51f0621d-60b0-46be-8744-2a838fecf4a6,5,554758,76.0,76.0
2025-01-07 13:39:51,87e5dc39-13af-47ee-bc44-7e6ccbd97d62,9,549211,76.5,76.5
2025-01-07 13:40:15,0cb326a7-8285-469f-ba9c-f87db710fee9,10,618112,78.5,78.5
2025-01-07 13:43:39,675f9153-77a5-4465-818c-e51acbc9f6cd,6,125640,85.5,85.5
2025-01-07 13:44:11,c26f24ea-6837-4924-b70e-ccc1cc3d03f2,2,307119,78.0,78.0
2025-01-07 13:55:38,83603bda-5b9d-44b3-a9e3-53e0842335ed,5,80972,77.0,77.0
2025-01-07 14:00:08,373dd38b-cadf-4325-b48f-3f481110346e,4,1070126,79.5,79.5
2025-01-07 14:00:19,ae6bd547-738f-4460-83e9-c3ba8dbf7bf6,10,137591,76.0,76.0
2025-01-07 14:04:03,86fc9e73-e47a-4d62-a0bc-df6a23f29b08,9,,75.0,75.0
2025-01-07 14:04:33,f8245e4f-fe35-4964-9129-47455a122ce3,2,801704,76.5,76.5
2025-01-07 14:10:54,a52ba1e6-234e-4697-a792-4ad3669d0775,8,932484,85.5,85.5
2025-01-07 14:13:23,92d8e49f-679e-4da9-b277-b0b23fd22b98,6,13089,75.0,75.0
2025-01-07 14:15:58,dcf94ed2-e71e-4779-ad90-e7f2943516e4,5,1166773,79.5,79.5
2025-01-07 14:16:47,466bf491-f4fe-437a-8fd8-65637dc462bd,3,853752,79.5,79.5
